scenario,algo,seed,step,elapsed_ms
sample,thea,173205080,19,0.2477
sample,thea,173205080,20,0.2474
sample,thea,173205080,21,0.2453
sample,thea,173205080,22,0.2882
sample,thea,173205080,23,0.2474
sample,thea,173205080,24,0.2464
sample,thea,173205080,25,0.2423
sample,thea,173205080,26,0.2419
sample,thea,173205080,27,0.2388
sample,thea,173205080,28,0.2474
sample,thea,173205080,29,0.2945
sample,thea,173205080,30,0.2537
sample,thea,173205080,31,0.2425
sample,thea,173205080,32,0.256
sample,thea,173205080,33,0.2391
sample,thea,173205080,34,0.2495
sample,thea,173205080,35,0.2454
sample,thea,173205080,36,0.2355
sample,thea,173205080,37,0.2423
sample,thea,173205080,38,0.2527
sample,thea,173205080,39,0.3237
sample,thea,173205080,40,0.2639
sample,thea,173205080,41,0.3238
sample,thea,173205080,42,0.2647
sample,thea,173205080,43,0.2551
sample,thea,173205080,44,0.6136
sample,thea,173205080,45,0.4139
sample,thea,173205080,46,0.2897
sample,thea,173205080,47,0.3173
sample,thea,173205080,48,0.2683
sample,thea,173205080,49,0.2512
sample,thea,173205080,50,0.2478
sample,thea,173205080,51,0.2463
sample,thea,173205080,52,0.2393
sample,thea,173205080,53,0.2428
sample,thea,173205080,54,0.2427
sample,thea,173205080,55,0.2589
sample,thea,173205080,56,0.2425
sample,thea,173205080,57,0.2436
sample,thea,173205080,58,0.297
sample,thea,173205080,59,0.2702
sample,thea,173205080,60,0.252
2ec_low_on,thea,173205080,1,2.7078
2ec_low_on,thea,173205080,2,1.1677
2ec_low_on,thea,173205080,3,1.156
2ec_low_on,thea,173205080,4,1.1771
2ec_low_on,thea,173205080,5,1.0779
2ec_low_on,thea,173205080,6,1.0968
2ec_low_on,thea,173205080,7,1.0343
2ec_low_on,thea,173205080,8,1.0442
2ec_low_on,thea,173205080,9,1.0586
2ec_low_on,thea,173205080,10,1.1454
2ec_low_on,thea,173205080,11,1.1658
2ec_low_on,thea,173205080,12,1.0444
2ec_low_on,thea,173205080,13,1.0387
2ec_low_on,thea,173205080,14,1.0368
2ec_low_off,thea,173205080,1,4.6762
2ec_low_off,thea,173205080,2,2.4827
2ec_low_off,thea,173205080,3,2.4108
2ec_low_off,thea,173205080,4,1.2923
2ec_low_off,thea,173205080,5,1.1231
2ec_low_off,thea,173205080,6,1.1021
2ec_low_off,thea,173205080,7,1.2336
2ec_low_off,thea,173205080,8,1.1294
2ec_low_off,thea,173205080,9,1.0787
2ec_high_on,thea,173205080,1,5.7784
2ec_high_on,thea,173205080,2,1.9925
2ec_high_on,thea,173205080,3,2.1462
2ec_high_on,thea,173205080,4,1.785
2ec_high_on,thea,173205080,5,1.6397
2ec_high_on,thea,173205080,6,1.6054
2ec_high_on,thea,173205080,7,1.614
2ec_high_on,thea,173205080,8,5.419
2ec_high_on,thea,173205080,9,3.9008
2ec_high_on,thea,173205080,10,4.2941
2ec_high_off,thea,173205080,1,13.4892
2ec_high_off,thea,173205080,2,7.3002
2ec_high_off,thea,173205080,3,4.4378
2ec_high_off,thea,173205080,4,4.3874
2ec_high_off,thea,173205080,5,4.5049
2ec_high_off,thea,173205080,6,5.109
2ec_high_off,thea,173205080,7,3.8417
2ec_high_off,thea,173205080,8,5.3946
2ec_high_off,thea,173205080,9,3.3736
2ec_high_off,thea,173205080,10,2.9357
2ec_high_off,thea,173205080,11,3.2895
2ec_high_off,thea,173205080,12,6.183
2ec_high_off,thea,173205080,13,5.1809
2ec_high_off,thea,173205080,14,2.3777
2ec_high_off,thea,173205080,15,3.9329
2ec_high_off,thea,173205080,16,3.2592
2ec_high_off,thea,173205080,17,3.4124
2ec_high_off,thea,173205080,18,3.4207
2ec_high_off,thea,173205080,19,3.6775
2ec_high_off,thea,173205080,20,3.2385
2ec_high_off,thea,173205080,21,4.0947
2ec_high_off,thea,173205080,22,3.7039
2ec_high_off,thea,173205080,23,4.0822
2ec_high_off,thea,173205080,24,3.5672
2ec_high_off,thea,173205080,25,2.1558
2ec_high_off,thea,173205080,26,3.2015
2ec_high_off,thea,173205080,27,1.6833
2ec_high_off,thea,173205080,28,2.6831
2ec_high_off,thea,173205080,29,5.4047
2ec_high_off,thea,173205080,30,3.3261
2ec_high_off,thea,173205080,31,5.3726
2ec_high_off,thea,173205080,32,3.6517
2ec_high_off,thea,173205080,33,14.1782
2ec_high_off,thea,173205080,34,4.6499
2ec_high_off,thea,173205080,35,3.8679
2ec_high_off,thea,173205080,36,3.7326
2ec_high_off,thea,173205080,37,3.6995
2ec_high_off,thea,173205080,38,3.7557
2ec_high_off,thea,173205080,39,3.1911
2ec_high_off,thea,173205080,40,5.4125
2ec_high_off,thea,173205080,41,4.4329
2ec_high_off,thea,173205080,42,2.1083
2ec_high_off,thea,173205080,43,4.273
2ec_high_off,thea,173205080,44,3.352
2ec_high_off,thea,173205080,45,3.6637
2ec_high_off,thea,173205080,46,4.0257
2ec_high_off,thea,173205080,47,3.8365
2ec_high_off,thea,173205080,48,3.3222
2ec_high_off,thea,173205080,49,3.4643
2ec_high_off,thea,173205080,50,2.3815
2ec_high_off,thea,173205080,51,2.3847
2ec_high_off,thea,173205080,52,4.2376
2ec_high_off,thea,173205080,53,3.9227
2ec_high_off,thea,173205080,54,3.2763
2ec_high_off,thea,173205080,55,1.7349
2ec_high_off,thea,173205080,56,1.7356
2ec_high_off,thea,173205080,57,2.6069
2ec_high_off,thea,173205080,58,3.4404
2ec_high_off,thea,173205080,59,3.2054
2ec_high_off,thea,173205080,60,2.272
sample,thea,223606797,1,2.3492
sample,thea,223606797,2,0.6448
sample,thea,223606797,3,0.4153
sample,thea,223606797,4,0.3666
sample,thea,223606797,5,0.3719
sample,thea,223606797,6,0.3703
sample,thea,223606797,7,1.3431
sample,thea,223606797,8,0.4225
sample,thea,223606797,9,0.4057
sample,thea,223606797,10,0.3754
sample,thea,223606797,11,0.445
sample,thea,223606797,12,0.5917
sample,thea,223606797,13,0.9856
sample,thea,223606797,14,1.0167
sample,thea,223606797,15,0.8066
sample,thea,223606797,16,0.8999
sample,thea,223606797,17,0.8816
sample,thea,223606797,18,0.4338
sample,thea,223606797,19,0.3743
sample,thea,223606797,20,0.3635
sample,thea,223606797,21,0.431
sample,thea,223606797,22,0.6858
sample,thea,223606797,23,0.4524
sample,thea,223606797,24,0.3717
sample,thea,223606797,25,1.0201
sample,thea,223606797,26,0.8571
sample,thea,223606797,27,0.4536
sample,thea,223606797,28,0.3826
sample,thea,223606797,29,0.3965
sample,thea,223606797,30,0.3638
sample,thea,223606797,31,0.6184
sample,thea,223606797,32,0.3636
sample,thea,223606797,33,0.4687
sample,thea,223606797,34,0.7493
sample,thea,223606797,35,0.7942
sample,thea,223606797,36,0.4082
sample,thea,223606797,37,0.3847
sample,thea,223606797,38,0.3502
sample,thea,223606797,39,0.442
sample,thea,223606797,40,0.3562
sample,thea,223606797,41,0.3569
sample,thea,223606797,42,0.3602
sample,thea,223606797,43,0.5286
sample,thea,223606797,44,0.3635
sample,thea,223606797,45,0.5002
sample,thea,223606797,46,0.4328
sample,thea,223606797,47,0.3904
sample,thea,223606797,48,0.3461
sample,thea,223606797,49,0.3769
sample,thea,223606797,50,0.4008
sample,thea,223606797,51,0.3802
sample,thea,223606797,52,0.3398
sample,thea,223606797,53,0.3828
sample,thea,223606797,54,0.3704
sample,thea,223606797,55,0.3694
sample,thea,223606797,56,0.4511
sample,thea,223606797,57,0.5094
sample,thea,223606797,58,0.4052
sample,thea,223606797,59,0.3568
sample,thea,223606797,60,0.346
2ec_low_on,thea,223606797,1,5.6752
2ec_low_on,thea,223606797,2,1.822
2ec_low_on,thea,223606797,3,1.7749
2ec_low_on,thea,223606797,4,1.9157
2ec_low_on,thea,223606797,5,1.6735
2ec_low_on,thea,223606797,6,1.611
2ec_low_on,thea,223606797,7,1.5398
2ec_low_on,thea,223606797,8,1.6056
2ec_low_on,thea,223606797,9,1.568
2ec_low_on,thea,223606797,10,1.6023
2ec_low_on,thea,223606797,11,2.9295
2ec_low_on,thea,223606797,12,2.2845
2ec_low_on,thea,223606797,13,1.6624
2ec_low_on,thea,223606797,14,1.5776
2ec_low_off,thea,223606797,1,4.9479
2ec_low_off,thea,223606797,2,1.5456
2ec_low_off,thea,223606797,3,1.7453
2ec_low_off,thea,223606797,4,1.5959
2ec_low_off,thea,223606797,5,1.6459
2ec_low_off,thea,223606797,6,1.38
2ec_low_off,thea,223606797,7,2.2761
2ec_low_off,thea,223606797,8,1.4119
2ec_low_off,thea,223606797,9,1.3492
2ec_low_off,thea,223606797,10,1.3438
2ec_low_off,thea,223606797,11,1.2132
2ec_high_on,thea,223606797,1,4.4021
2ec_high_on,thea,223606797,2,2.1105
2ec_high_on,thea,223606797,3,3.8695
2ec_high_on,thea,223606797,4,2.2822
2ec_high_on,thea,223606797,5,1.5092
2ec_high_on,thea,223606797,6,1.5044
2ec_high_on,thea,223606797,7,2.1067
2ec_high_on,thea,223606797,8,2.0714
2ec_high_on,thea,223606797,9,1.5265
2ec_high_off,thea,223606797,1,2.8893
2ec_high_off,thea,223606797,2,2.0826
2ec_high_off,thea,223606797,3,2.1893
2ec_high_off,thea,223606797,4,1.3756
2ec_high_off,thea,223606797,5,1.4128
2ec_high_off,thea,223606797,6,1.3652
2ec_high_off,thea,223606797,7,1.5498
2ec_high_off,thea,223606797,8,1.5872
2ec_high_off,thea,223606797,9,2.1494
2ec_high_off,thea,223606797,10,1.0775
2ec_high_off,thea,223606797,11,0.9884
2ec_high_off,thea,223606797,12,1.0093
2ec_high_off,thea,223606797,13,1.0284
2ec_high_off,thea,223606797,14,1.0064
2ec_high_off,thea,223606797,15,0.9867
2ec_high_off,thea,223606797,16,0.9877
2ec_high_off,thea,223606797,17,1.0462
2ec_high_off,thea,223606797,18,1.0638
2ec_high_off,thea,223606797,19,1.0312
2ec_high_off,thea,223606797,20,0.9889
2ec_high_off,thea,223606797,21,1.038
2ec_high_off,thea,223606797,22,1.0172
2ec_high_off,thea,223606797,23,1.0592
2ec_high_off,thea,223606797,24,1.0578
2ec_high_off,thea,223606797,25,1.0383
2ec_high_off,thea,223606797,26,1.182
2ec_high_off,thea,223606797,27,1.0439
2ec_high_off,thea,223606797,28,0.9926
2ec_high_off,thea,223606797,29,0.9845
2ec_high_off,thea,223606797,30,0.9682
2ec_high_off,thea,223606797,31,1.0005
2ec_high_off,thea,223606797,32,1.0647
2ec_high_off,thea,223606797,33,1.434
2ec_high_off,thea,223606797,34,1.0836
2ec_high_off,thea,223606797,35,1.0333
2ec_high_off,thea,223606797,36,1.0104
2ec_high_off,thea,223606797,37,1.0313
2ec_high_off,thea,223606797,38,0.994
2ec_high_off,thea,223606797,39,1.062
2ec_high_off,thea,223606797,40,1.0531
2ec_high_off,thea,223606797,41,1.0139
2ec_high_off,thea,223606797,42,1.4364
2ec_high_off,thea,223606797,43,1.0941
2ec_high_off,thea,223606797,44,1.0711
2ec_high_off,thea,223606797,45,0.9809
2ec_high_off,thea,223606797,46,1.0973
2ec_high_off,thea,223606797,47,1.0179
2ec_high_off,thea,223606797,48,1.0006
2ec_high_off,thea,223606797,49,0.988
2ec_high_off,thea,223606797,50,1.3076
2ec_high_off,thea,223606797,51,1.1357
2ec_high_off,thea,223606797,52,0.9783
2ec_high_off,thea,223606797,53,0.9831
2ec_high_off,thea,223606797,54,0.9639
2ec_high_off,thea,223606797,55,1.0037
2ec_high_off,thea,223606797,56,0.9758
2ec_high_off,thea,223606797,57,1.006
2ec_high_off,thea,223606797,58,2.4207
2ec_high_off,thea,223606797,59,1.2189
2ec_high_off,thea,223606797,60,1.0998
sample,thea,707106781,1,1.5532
sample,thea,707106781,2,0.3593
sample,thea,707106781,3,0.2925
sample,thea,707106781,4,0.3052
sample,thea,707106781,5,0.3656
sample,thea,707106781,6,0.699
sample,thea,707106781,7,0.3687
sample,thea,707106781,8,0.3087
sample,thea,707106781,9,0.3032
sample,thea,707106781,10,0.291
sample,thea,707106781,11,0.2869
sample,thea,707106781,12,0.3323
sample,thea,707106781,13,0.351
sample,thea,707106781,14,0.2873
sample,thea,707106781,15,0.2991
sample,thea,707106781,16,0.2724
sample,thea,707106781,17,0.3035
sample,thea,707106781,18,0.2851
sample,thea,707106781,19,0.3445
sample,thea,707106781,20,0.3351
sample,thea,707106781,21,0.3113
sample,thea,707106781,22,0.3264
sample,thea,707106781,23,0.311
sample,thea,707106781,24,0.2956
sample,thea,707106781,25,0.2918
sample,thea,707106781,26,0.3137
sample,thea,707106781,27,0.3062
sample,thea,707106781,28,0.2909
sample,thea,707106781,29,0.2909
sample,thea,707106781,30,0.2914
sample,thea,707106781,31,0.3026
sample,thea,707106781,32,0.2897
sample,thea,707106781,33,0.2897
sample,thea,707106781,34,1.1799
sample,thea,707106781,35,0.739
sample,thea,707106781,36,0.3497
sample,thea,707106781,37,0.3232
sample,thea,707106781,38,0.2923
sample,thea,707106781,39,0.3174
sample,thea,707106781,40,0.2879
sample,thea,707106781,41,0.2942
sample,thea,707106781,42,0.552
sample,thea,707106781,43,0.3682
sample,thea,707106781,44,0.3122
sample,thea,707106781,45,0.3101
sample,thea,707106781,46,0.3327
sample,thea,707106781,47,0.3126
sample,thea,707106781,48,0.3047
sample,thea,707106781,49,0.6512
sample,thea,707106781,50,0.6551
sample,thea,707106781,51,0.6841
sample,thea,707106781,52,0.4776
sample,thea,707106781,53,0.6783
sample,thea,707106781,54,0.3582
sample,thea,707106781,55,0.3339
sample,thea,707106781,56,0.3055
sample,thea,707106781,57,0.3296
sample,thea,707106781,58,0.3356
sample,thea,707106781,59,0.3151
sample,thea,707106781,60,0.5883
2ec_low_on,thea,707106781,1,3.9546
2ec_low_on,thea,707106781,2,1.6485
2ec_low_on,thea,707106781,3,1.9369
2ec_low_on,thea,707106781,4,2.7332
2ec_low_on,thea,707106781,5,1.497
2ec_low_on,thea,707106781,6,1.4897
2ec_low_on,thea,707106781,7,3.1572
2ec_low_on,thea,707106781,8,2.1584
2ec_low_on,thea,707106781,9,1.612
2ec_low_on,thea,707106781,10,2.6464
2ec_low_off,thea,707106781,1,3.1257
2ec_low_off,thea,707106781,2,1.6749
2ec_low_off,thea,707106781,3,1.2801
2ec_low_off,thea,707106781,4,1.6321
2ec_low_off,thea,707106781,5,1.2094
2ec_low_off,thea,707106781,6,1.1445
2ec_low_off,thea,707106781,7,1.1279
2ec_low_off,thea,707106781,8,1.1369
2ec_low_off,thea,707106781,9,1.115
2ec_low_off,thea,707106781,10,1.08
2ec_low_off,thea,707106781,11,1.0677
2ec_high_on,thea,707106781,1,3.2487
2ec_high_on,thea,707106781,2,2.0377
2ec_high_on,thea,707106781,3,2.8511
2ec_high_on,thea,707106781,4,1.5279
2ec_high_on,thea,707106781,5,1.4038
2ec_high_on,thea,707106781,6,1.3564
2ec_high_on,thea,707106781,7,1.3533
2ec_high_on,thea,707106781,8,1.5051
2ec_high_off,thea,707106781,1,3.3977
2ec_high_off,thea,707106781,2,1.4973
2ec_high_off,thea,707106781,3,1.3167
2ec_high_off,thea,707106781,4,1.2908
2ec_high_off,thea,707106781,5,1.1512
2ec_high_off,thea,707106781,6,1.0517
2ec_high_off,thea,707106781,7,1.058
2ec_high_off,thea,707106781,8,1.0545
2ec_high_off,thea,707106781,9,1.0654
2ec_high_off,thea,707106781,10,0.9156
2ec_high_off,thea,707106781,11,0.894
2ec_high_off,thea,707106781,12,0.8949
2ec_high_off,thea,707106781,13,0.9377
2ec_high_off,thea,707106781,14,0.9038
2ec_high_off,thea,707106781,15,0.8731
2ec_high_off,thea,707106781,16,0.9138
2ec_high_off,thea,707106781,17,1.6738
2ec_high_off,thea,707106781,18,1.0388
2ec_high_off,thea,707106781,19,0.9884
2ec_high_off,thea,707106781,20,0.9406
2ec_high_off,thea,707106781,21,0.9298
2ec_high_off,thea,707106781,22,0.9233
2ec_high_off,thea,707106781,23,1.0045
2ec_high_off,thea,707106781,24,1.7536
2ec_high_off,thea,707106781,25,2.8875
2ec_high_off,thea,707106781,26,1.0427
2ec_high_off,thea,707106781,27,0.9504
2ec_high_off,thea,707106781,28,0.9287
2ec_high_off,thea,707106781,29,1.8886
2ec_high_off,thea,707106781,30,1.3584
2ec_high_off,thea,707106781,31,2.5565
2ec_high_off,thea,707106781,32,2.1219
2ec_high_off,thea,707106781,33,1.0514
2ec_high_off,thea,707106781,34,0.9604
2ec_high_off,thea,707106781,35,0.953
2ec_high_off,thea,707106781,36,0.986
2ec_high_off,thea,707106781,37,0.9459
2ec_high_off,thea,707106781,38,1.0746
2ec_high_off,thea,707106781,39,0.9863
2ec_high_off,thea,707106781,40,0.9849
2ec_high_off,thea,707106781,41,0.9637
2ec_high_off,thea,707106781,42,0.9624
2ec_high_off,thea,707106781,43,1.0107
2ec_high_off,thea,707106781,44,0.9712
2ec_high_off,thea,707106781,45,0.9548
2ec_high_off,thea,707106781,46,0.9877
2ec_high_off,thea,707106781,47,0.9661
2ec_high_off,thea,707106781,48,1.9204
2ec_high_off,thea,707106781,49,1.341
2ec_high_off,thea,707106781,50,1.3507
2ec_high_off,thea,707106781,51,1.0659
2ec_high_off,thea,707106781,52,1.4578
2ec_high_off,thea,707106781,53,1.4978
2ec_high_off,thea,707106781,54,1.0212
2ec_high_off,thea,707106781,55,0.9891
2ec_high_off,thea,707106781,56,0.9742
2ec_high_off,thea,707106781,57,1.0152
2ec_high_off,thea,707106781,58,1.0335
2ec_high_off,thea,707106781,59,1.1401
2ec_high_off,thea,707106781,60,1.576
sample,thea,866025403,1,2.0763
sample,thea,866025403,2,0.7524
sample,thea,866025403,3,0.3517
sample,thea,866025403,4,0.2968
sample,thea,866025403,5,0.4225
sample,thea,866025403,6,0.338
sample,thea,866025403,7,0.4393
sample,thea,866025403,8,2.2392
sample,thea,866025403,9,2.2066
sample,thea,866025403,10,0.6761
sample,thea,866025403,11,0.6146
sample,thea,866025403,12,0.5883
sample,thea,866025403,13,1.1745
sample,thea,866025403,14,0.8006
sample,thea,866025403,15,1.0718
sample,thea,866025403,16,1.0618
sample,thea,866025403,17,0.3289
sample,thea,866025403,18,0.3038
sample,thea,866025403,19,0.2942
sample,thea,866025403,20,0.2955
sample,thea,866025403,21,0.2998
sample,thea,866025403,22,0.736
sample,thea,866025403,23,0.7597
sample,thea,866025403,24,0.3174
sample,thea,866025403,25,0.3205
sample,thea,866025403,26,0.3428
sample,thea,866025403,27,0.2978
sample,thea,866025403,28,0.2888
sample,thea,866025403,29,0.3044
sample,thea,866025403,30,0.296
sample,thea,866025403,31,0.2928
sample,thea,866025403,32,0.9758
sample,thea,866025403,33,0.3431
sample,thea,866025403,34,0.6435
sample,thea,866025403,35,0.43
sample,thea,866025403,36,0.322
sample,thea,866025403,37,0.3118
sample,thea,866025403,38,0.2939
sample,thea,866025403,39,0.3623
sample,thea,866025403,40,0.3226
sample,thea,866025403,41,0.3038
sample,thea,866025403,42,0.2891
sample,thea,866025403,43,0.3062
sample,thea,866025403,44,0.318
sample,thea,866025403,45,0.6017
sample,thea,866025403,46,0.4818
sample,thea,866025403,47,0.379
sample,thea,866025403,48,0.3238
sample,thea,866025403,49,0.3737
sample,thea,866025403,50,0.7136
sample,thea,866025403,51,0.4199
sample,thea,866025403,52,0.3858
sample,thea,866025403,53,0.3274
sample,thea,866025403,54,0.298
sample,thea,866025403,55,0.2955
sample,thea,866025403,56,0.5429
sample,thea,866025403,57,0.5406
sample,thea,866025403,58,0.6791
sample,thea,866025403,59,0.9285
sample,thea,866025403,60,0.3502
2ec_low_on,thea,866025403,1,3.8281
2ec_low_on,thea,866025403,2,1.8726
2ec_low_on,thea,866025403,3,2.4687
2ec_low_on,thea,866025403,4,1.5584
2ec_low_on,thea,866025403,5,1.5171
2ec_low_on,thea,866025403,6,1.4996
2ec_low_on,thea,866025403,7,1.4404
2ec_low_on,thea,866025403,8,1.4679
2ec_low_on,thea,866025403,9,1.978
2ec_low_on,thea,866025403,10,1.4669
2ec_low_off,thea,866025403,1,3.3237
2ec_low_off,thea,866025403,2,5.2705
2ec_low_off,thea,866025403,3,3.1872
2ec_low_off,thea,866025403,4,1.7771
2ec_low_off,thea,866025403,5,5.025
2ec_low_off,thea,866025403,6,2.0616
2ec_low_off,thea,866025403,7,1.4486
2ec_low_off,thea,866025403,8,1.4775
2ec_low_off,thea,866025403,9,4.4466
2ec_high_on,thea,866025403,1,7.3932
2ec_high_on,thea,866025403,2,7.8402
2ec_high_on,thea,866025403,3,3.673
2ec_high_on,thea,866025403,4,5.6023
2ec_high_on,thea,866025403,5,4.9164
2ec_high_on,thea,866025403,6,3.4146
2ec_high_on,thea,866025403,7,3.1511
2ec_high_on,thea,866025403,8,1.6764
2ec_high_off,thea,866025403,1,8.9351
2ec_high_off,thea,866025403,2,4.4314
2ec_high_off,thea,866025403,3,5.6438
2ec_high_off,thea,866025403,4,10.4836
2ec_high_off,thea,866025403,5,5.2223
2ec_high_off,thea,866025403,6,5.7278
2ec_high_off,thea,866025403,7,13.6735
2ec_high_off,thea,866025403,8,11.196
2ec_high_off,thea,866025403,9,1.6179
2ec_high_off,thea,866025403,10,2.2318
2ec_high_off,thea,866025403,11,5.3363
2ec_high_off,thea,866025403,12,1.4655
2ec_high_off,thea,866025403,13,1.8399
2ec_high_off,thea,866025403,14,2.327
2ec_high_off,thea,866025403,15,1.5407
2ec_high_off,thea,866025403,16,2.5107
2ec_high_off,thea,866025403,17,1.8758
2ec_high_off,thea,866025403,18,2.7048
2ec_high_off,thea,866025403,19,1.6567
2ec_high_off,thea,866025403,20,1.4487
2ec_high_off,thea,866025403,21,1.4351
2ec_high_off,thea,866025403,22,3.338
2ec_high_off,thea,866025403,23,1.5964
2ec_high_off,thea,866025403,24,1.4384
2ec_high_off,thea,866025403,25,1.4093
2ec_high_off,thea,866025403,26,1.3498
2ec_high_off,thea,866025403,27,1.5151
2ec_high_off,thea,866025403,28,1.7918
2ec_high_off,thea,866025403,29,1.4578
2ec_high_off,thea,866025403,30,1.3631
2ec_high_off,thea,866025403,31,1.3764
2ec_high_off,thea,866025403,32,1.3308
2ec_high_off,thea,866025403,33,1.4319
2ec_high_off,thea,866025403,34,1.892
2ec_high_off,thea,866025403,35,1.4306
2ec_high_off,thea,866025403,36,1.346
2ec_high_off,thea,866025403,37,1.4047
2ec_high_off,thea,866025403,38,1.3902
2ec_high_off,thea,866025403,39,1.3266
2ec_high_off,thea,866025403,40,1.811
2ec_high_off,thea,866025403,41,1.3851
2ec_high_off,thea,866025403,42,1.3294
2ec_high_off,thea,866025403,43,1.3861
2ec_high_off,thea,866025403,44,1.3086
2ec_high_off,thea,866025403,45,1.3333
2ec_high_off,thea,866025403,46,1.3223
2ec_high_off,thea,866025403,47,2.1197
2ec_high_off,thea,866025403,48,1.8642
2ec_high_off,thea,866025403,49,1.3968
2ec_high_off,thea,866025403,50,1.3179
2ec_high_off,thea,866025403,51,1.316
2ec_high_off,thea,866025403,52,1.3043
2ec_high_off,thea,866025403,53,2.1366
2ec_high_off,thea,866025403,54,1.349
2ec_high_off,thea,866025403,55,1.3119
2ec_high_off,thea,866025403,56,1.2701
2ec_high_off,thea,866025403,57,1.2799
2ec_high_off,thea,866025403,58,1.3044
2ec_high_off,thea,866025403,59,1.59
2ec_high_off,thea,866025403,60,1.4652
sample,thea,577215664,1,0.9049
sample,thea,577215664,2,0.3955
sample,thea,577215664,3,0.2786
sample,thea,577215664,4,0.3927
sample,thea,577215664,5,0.2579
sample,thea,577215664,6,0.2507
sample,thea,577215664,7,0.2553
sample,thea,577215664,8,0.2561
sample,thea,577215664,9,0.2636
sample,thea,577215664,10,0.2568
sample,thea,577215664,11,0.2475
sample,thea,577215664,12,0.2485
sample,thea,577215664,13,0.2476
sample,thea,577215664,14,0.2478
sample,thea,577215664,15,0.2791
sample,thea,577215664,16,0.2501
sample,thea,577215664,17,0.246
sample,thea,577215664,18,0.2557
sample,thea,577215664,19,0.2483
sample,thea,577215664,20,0.2521
sample,thea,577215664,21,0.2632
sample,thea,577215664,22,0.2946
sample,thea,577215664,23,0.2506
sample,thea,577215664,24,0.2474
sample,thea,577215664,25,0.2527
sample,thea,577215664,26,0.2485
sample,thea,577215664,27,0.2489
sample,thea,577215664,28,0.2458
sample,thea,577215664,29,0.2813
sample,thea,577215664,30,0.2499
sample,thea,577215664,31,0.2541
sample,thea,577215664,32,0.2472
sample,thea,577215664,33,0.2545
sample,thea,577215664,34,0.2451
sample,thea,577215664,35,0.2405
sample,thea,577215664,36,0.2395
sample,thea,577215664,37,0.2506
sample,thea,577215664,38,0.2423
sample,thea,577215664,39,0.2937
sample,thea,577215664,40,0.2864
sample,thea,577215664,41,0.3037
sample,thea,577215664,42,0.2641
sample,thea,577215664,43,0.252
sample,thea,577215664,44,0.2545
sample,thea,577215664,45,0.2475
sample,thea,577215664,46,0.2469
sample,thea,577215664,47,0.2431
sample,thea,577215664,48,0.2462
sample,thea,577215664,49,0.2416
sample,thea,577215664,50,0.2441
sample,thea,577215664,51,0.2429
sample,thea,577215664,52,0.2436
sample,thea,577215664,53,0.2532
sample,thea,577215664,54,0.254
sample,thea,577215664,55,0.2453
sample,thea,577215664,56,0.2604
sample,thea,577215664,57,0.5807
sample,thea,577215664,58,0.2658
sample,thea,577215664,59,0.2469
sample,thea,577215664,60,0.2428
2ec_low_on,thea,577215664,1,3.8755
2ec_low_on,thea,577215664,2,1.3126
2ec_low_on,thea,577215664,3,1.3291
2ec_low_on,thea,577215664,4,1.2403
2ec_low_on,thea,577215664,5,1.447
2ec_low_on,thea,577215664,6,1.2472
2ec_low_on,thea,577215664,7,1.1788
2ec_low_on,thea,577215664,8,1.9553
2ec_low_on,thea,577215664,9,1.1907
2ec_low_on,thea,577215664,10,1.1822
2ec_low_on,thea,577215664,11,1.1646
2ec_low_on,thea,577215664,12,1.1419
2ec_low_on,thea,577215664,13,1.102
2ec_low_on,thea,577215664,14,1.1018
2ec_low_off,thea,577215664,1,3.0249
2ec_low_off,thea,577215664,2,1.4346
2ec_low_off,thea,577215664,3,1.793
2ec_low_off,thea,577215664,4,2.8348
2ec_low_off,thea,577215664,5,3.6069
2ec_low_off,thea,577215664,6,1.3525
2ec_low_off,thea,577215664,7,1.4804
2ec_low_off,thea,577215664,8,1.4436
2ec_low_off,thea,577215664,9,1.628
2ec_low_off,thea,577215664,10,1.3282
2ec_high_on,thea,577215664,1,3.2742
2ec_high_on,thea,577215664,2,1.7067
2ec_high_on,thea,577215664,3,1.3841
2ec_high_on,thea,577215664,4,1.3442
2ec_high_on,thea,577215664,5,1.3276
2ec_high_on,thea,577215664,6,1.3407
2ec_high_on,thea,577215664,7,1.4806
2ec_high_on,thea,577215664,8,1.3244
2ec_high_off,thea,577215664,1,2.3706
2ec_high_off,thea,577215664,2,1.3691
2ec_high_off,thea,577215664,3,1.3226
2ec_high_off,thea,577215664,4,1.2005
2ec_high_off,thea,577215664,5,1.1781
2ec_high_off,thea,577215664,6,1.1604
2ec_high_off,thea,577215664,7,1.1869
2ec_high_off,thea,577215664,8,1.1703
2ec_high_off,thea,577215664,9,0.9834
2ec_high_off,thea,577215664,10,0.9291
2ec_high_off,thea,577215664,11,1.7692
2ec_high_off,thea,577215664,12,0.9876
2ec_high_off,thea,577215664,13,2.1634
2ec_high_off,thea,577215664,14,2.0889
2ec_high_off,thea,577215664,15,0.9983
2ec_high_off,thea,577215664,16,0.9446
2ec_high_off,thea,577215664,17,1.0389
2ec_high_off,thea,577215664,18,1.3895
2ec_high_off,thea,577215664,19,1.0469
2ec_high_off,thea,577215664,20,0.9549
2ec_high_off,thea,577215664,21,0.965
2ec_high_off,thea,577215664,22,0.9543
2ec_high_off,thea,577215664,23,0.9625
2ec_high_off,thea,577215664,24,0.9486
2ec_high_off,thea,577215664,25,0.96
